,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1731,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1011,5448,1
2269,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1037,5519,1
5011,0,1,1,0,38,1,2,1,2,2,0,0,2,0,0,1,2,1482,3553,0
820,0,0,1,0,58,1,2,1,0,0,2,2,2,2,0,1,2,121,5348,0
1226,0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,389,1383,0
5886,0,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,328,6437,0
2867,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,1,342,4409,0
5492,0,0,1,1,62,1,2,2,1,1,1,1,1,1,2,1,0,402,1269,0
2367,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,1310,6212,1
4691,0,1,1,0,52,1,2,1,0,0,2,0,2,2,0,1,0,13,4698,1
2512,0,0,1,0,16,1,0,0,2,0,2,2,0,2,1,1,0,994,1185,0
5199,0,0,0,0,47,1,2,1,0,2,2,2,2,2,1,1,2,215,4706,0
397,0,0,0,0,28,1,0,1,0,2,0,0,0,0,0,1,1,1090,2181,1
6487,0,0,1,0,58,1,2,1,0,2,0,2,0,2,2,1,0,1479,4705,0
6036,0,0,1,0,49,1,0,1,2,2,2,2,2,2,1,0,2,197,4809,0
1398,0,0,0,0,17,1,2,1,2,0,0,2,0,0,0,1,2,1286,1539,0
5796,0,0,1,1,42,0,1,0,2,2,2,0,2,2,2,1,1,847,2404,0
3134,0,0,1,1,30,1,0,2,1,1,1,1,1,1,0,0,0,317,5531,0
3398,0,0,1,1,58,1,2,1,2,2,2,0,0,2,1,1,1,14,4927,0
979,0,0,1,1,29,1,0,0,2,0,0,2,0,0,1,1,0,762,1518,0
2331,0,0,1,0,18,1,2,2,1,1,1,1,1,1,1,1,3,426,5684,0
1298,0,0,1,1,17,0,1,0,2,2,2,0,2,2,1,0,2,808,662,0
5695,0,0,1,0,70,1,2,1,2,0,0,0,0,0,2,0,0,1213,4738,0
3693,0,0,0,0,31,1,2,0,2,0,0,0,2,0,1,0,0,925,1982,0
82,0,0,1,0,67,1,0,1,0,0,2,0,0,0,0,1,0,1114,4199,1
5505,0,0,1,1,4,0,1,0,0,0,0,2,0,0,1,0,1,453,3172,0
6384,0,0,1,0,2,1,0,2,1,1,1,1,1,1,1,0,3,335,1397,0
141,0,0,0,0,71,1,2,0,2,0,0,2,0,2,0,0,2,1042,4664,1
3674,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,625,3824,1
5470,0,1,1,0,69,1,0,1,0,2,2,0,0,2,2,0,1,1386,5177,0
6902,0,1,1,0,52,1,2,0,2,2,2,2,0,0,1,1,1,988,3428,0
3808,0,0,1,1,23,1,0,2,1,1,1,1,1,1,0,0,3,319,4490,0
2257,0,0,0,0,57,1,2,0,0,0,2,2,2,2,1,0,1,1215,4087,0
1787,0,1,1,0,37,1,2,1,2,0,2,0,2,2,1,1,0,98,3903,0
3938,0,0,0,0,12,1,0,0,2,0,0,0,0,0,0,0,3,699,418,0
4552,0,0,0,0,72,1,0,2,1,1,1,1,1,1,0,1,1,342,866,0
1336,0,0,1,0,7,1,0,1,0,2,0,0,0,0,0,0,0,1118,220,0
2238,0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,1509,6447,0
6798,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,1022,6289,0
4851,0,1,0,0,23,1,0,1,0,0,0,0,0,0,0,1,2,1027,1673,1
6291,0,0,0,0,55,1,2,0,2,2,2,2,0,2,1,0,1,1201,4045,0
1070,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,1014,811,1
155,0,0,1,1,6,1,0,1,0,0,0,0,0,2,0,1,0,1222,290,0
1089,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,1,1106,246,0
5952,0,0,0,1,34,1,2,2,1,1,1,1,1,1,0,1,3,405,6171,0
930,0,0,0,0,8,1,0,1,0,2,0,0,0,0,0,0,0,1113,389,0
2909,0,0,0,0,38,1,0,0,0,2,0,2,0,0,1,0,2,772,2096,0
3247,0,0,0,0,70,1,2,1,0,2,2,2,2,2,2,1,0,217,6028,0
6392,0,0,1,1,57,0,1,0,0,2,0,0,2,2,0,1,2,675,2665,0
7030,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,1,3,334,3338,0
6078,0,0,1,0,51,1,2,0,2,2,2,2,2,2,1,1,2,1400,4167,0
6559,0,0,1,0,52,1,0,1,0,0,2,2,2,2,0,1,2,1560,4684,0
7002,0,0,1,0,61,1,2,1,0,2,0,2,2,2,2,1,0,102,5375,0
5946,0,0,0,0,37,1,0,0,2,2,2,2,0,2,1,0,1,1089,2743,1
6950,0,0,1,1,45,1,0,0,2,0,0,0,0,0,0,1,3,668,1958,0
985,0,1,1,0,27,1,2,1,0,2,0,0,0,0,0,1,0,1216,2305,1
6716,0,0,1,0,23,1,2,1,0,0,0,0,0,0,0,1,1,1093,1917,1
5493,0,1,1,0,56,1,2,1,0,0,0,0,0,2,0,1,2,1286,4009,1
6998,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,1214,27,0
3557,0,1,0,0,27,0,1,0,2,2,2,0,2,2,0,1,0,836,1458,0
264,0,0,1,0,40,1,2,1,2,2,2,2,2,2,1,0,3,239,4263,0
3864,0,0,0,0,24,1,2,1,0,2,0,0,2,2,0,1,2,4,2580,1
2400,0,0,0,1,72,1,0,1,2,0,2,2,0,2,0,0,0,1453,6269,0
3711,0,0,1,1,51,1,2,0,2,2,0,2,0,2,1,1,0,1126,3634,0
1594,0,0,0,1,59,1,2,2,1,1,1,1,1,1,2,0,0,416,1110,0
6846,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,1,3,1195,5969,1
6301,0,1,0,0,64,1,2,0,0,2,0,0,0,0,0,0,2,761,3208,0
923,0,0,1,0,60,1,2,0,2,2,0,0,2,2,1,1,1,1198,4046,0
669,0,0,1,0,68,0,1,0,0,2,2,2,2,2,2,0,0,811,3452,0
1910,0,0,1,1,45,0,1,0,0,2,0,0,0,0,0,1,2,458,1153,0
2696,0,0,0,0,65,0,1,0,2,0,2,2,0,0,2,0,3,528,2358,0
2591,0,0,1,1,53,1,2,1,0,2,0,0,2,2,0,1,2,12,4648,0
3013,0,0,0,0,22,1,2,0,0,0,0,0,2,2,1,1,1,1039,1710,0
2307,0,0,1,1,72,1,0,0,0,2,0,2,2,0,1,1,3,944,4863,0
4194,0,0,1,0,69,1,2,2,1,1,1,1,1,1,2,1,1,415,1350,0
3690,0,0,0,0,17,0,1,0,0,2,2,0,2,2,0,1,1,746,441,1
2267,0,0,1,0,70,1,2,1,2,2,2,2,2,2,2,1,1,244,6073,0
1898,0,1,0,0,45,1,0,1,0,0,0,0,0,2,0,0,2,1183,3246,1
258,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,1,1,601,6021,1
2822,0,0,1,1,36,1,2,0,2,2,2,2,0,2,0,0,1,1202,2887,1
3339,0,0,1,1,65,1,2,0,2,2,2,2,2,2,2,0,1,1357,5026,0
3525,0,1,1,0,46,1,2,1,0,2,2,0,2,0,0,1,2,1493,4128,1
484,0,0,1,1,71,1,0,1,0,2,0,0,2,0,0,1,2,1270,5384,1
2211,0,0,1,0,46,1,2,1,2,0,2,0,2,2,1,1,3,82,4386,0
4347,0,0,0,0,46,1,0,1,0,2,0,2,2,2,2,1,3,4,4269,0
2555,0,0,0,0,71,1,0,0,2,0,0,0,2,0,0,1,2,847,4113,0
7,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,3,444,2609,0
3657,0,0,1,1,31,1,2,2,1,1,1,1,1,1,2,1,0,378,6244,0
5964,0,0,1,1,44,1,0,0,2,0,2,2,0,0,0,0,0,881,2629,0
2426,0,0,1,0,9,0,1,0,0,2,2,0,0,0,0,1,1,506,5189,0
1011,0,0,1,1,69,0,1,0,2,2,0,2,2,2,2,0,3,822,3540,0
6647,0,0,1,1,69,1,0,0,2,0,2,0,2,2,2,0,1,1157,4617,0
4994,0,0,0,0,10,1,0,1,2,0,0,0,2,2,0,1,2,1513,1256,1
3867,0,0,1,0,19,1,0,0,0,2,2,0,2,2,2,1,1,1081,1505,0
3048,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,2,598,6101,0
781,0,0,1,1,45,1,0,0,0,0,0,0,0,0,0,0,3,605,1825,0
6300,0,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,394,1174,0
5994,0,0,0,0,37,1,2,1,2,0,2,0,2,2,0,1,2,98,3752,1
5709,0,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,319,1920,0
5771,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,341,2312,0
2290,0,0,1,0,5,0,1,0,0,0,2,0,2,2,0,1,0,655,5114,1
3750,0,1,1,0,4,1,0,0,2,0,2,2,2,2,1,1,2,1188,6430,0
1537,0,0,1,1,70,1,2,0,0,2,0,2,2,2,2,1,2,1183,4732,0
3648,0,0,1,1,47,1,2,1,0,0,2,0,0,2,1,1,2,1400,3882,0
5601,0,0,1,1,29,0,1,0,0,0,0,2,2,0,1,0,3,561,693,0
6192,0,1,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2,1105,537,0
2090,0,0,1,1,43,0,1,0,0,0,0,2,0,0,0,1,1,440,777,0
572,0,0,0,0,3,1,0,0,0,0,2,2,0,2,1,0,1,930,5483,0
4449,0,0,0,0,57,1,2,1,0,2,2,0,2,2,2,0,2,88,5120,0
1938,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,351,1624,0
6389,0,0,1,1,54,1,0,2,1,1,1,1,1,1,2,0,1,324,155,0
6075,0,0,0,0,2,1,0,0,0,2,0,2,0,2,1,0,3,930,5410,0
3670,0,0,1,1,27,1,2,2,1,1,1,1,1,1,0,0,0,381,6166,0
3652,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,401,2152,1
2361,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,628,3826,1
3737,0,0,0,0,45,1,2,0,0,0,0,0,0,0,0,1,3,692,2136,1
4840,0,1,0,0,38,0,1,0,2,2,0,0,0,0,0,1,1,471,907,0
4872,0,0,1,0,70,1,2,0,2,0,2,2,2,2,2,1,0,1297,4956,0
1422,0,0,1,1,68,1,2,1,2,2,2,2,2,2,2,1,1,234,5944,0
6314,0,0,0,0,56,1,2,1,0,0,0,0,0,0,0,1,3,1088,3423,0
6193,0,0,0,1,5,1,2,1,0,2,2,0,2,2,1,1,1,77,544,0
2297,0,0,1,0,50,1,2,1,0,2,2,2,2,2,1,0,2,195,4833,1
2643,0,0,0,0,27,1,2,1,0,0,0,0,0,2,0,1,2,1266,2396,1
840,0,1,0,0,51,1,2,1,0,0,2,0,2,2,1,1,2,0,4574,1
581,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,1117,5769,1
3253,0,0,1,1,30,1,2,1,2,0,2,0,2,2,0,1,1,84,3174,0
631,0,0,1,0,41,1,2,0,2,0,0,0,0,0,0,0,0,763,2124,0
4982,0,1,1,0,58,1,2,1,0,2,2,0,2,2,1,1,1,82,5162,1
162,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,2,1013,639,0
6322,0,0,0,0,34,1,0,1,0,0,0,0,2,0,0,1,2,1184,2634,1
875,0,0,0,0,23,0,1,0,0,0,0,0,2,0,0,1,1,490,253,0
1431,0,0,1,0,38,1,2,0,0,0,0,2,2,0,1,1,0,929,2512,0
5928,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,328,571,0
4381,0,1,0,0,44,1,2,1,0,0,2,0,0,2,0,1,1,1414,3841,1
6540,0,0,0,0,28,1,0,0,2,2,0,0,0,2,1,0,2,919,1682,0
1861,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,628,3826,1
2659,0,0,0,0,58,1,2,0,2,0,2,2,2,2,2,0,1,1328,4342,0
3384,0,0,1,1,34,1,0,1,0,0,2,0,0,0,0,1,2,1086,2828,1
5930,0,0,0,0,70,1,2,1,2,0,0,2,0,0,2,1,0,1293,5036,0
2096,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,319,1481,1
2003,0,0,0,0,53,1,0,1,0,0,2,0,2,2,2,1,2,1497,4539,1
1449,0,1,0,0,56,1,0,2,1,1,1,1,1,1,0,0,0,323,117,0
4866,0,0,0,0,8,1,2,0,0,0,0,0,0,2,0,1,0,897,128,0
2610,0,0,0,1,33,0,1,0,0,0,2,0,0,0,0,0,1,450,257,1
2757,0,0,1,1,66,1,2,1,2,0,2,0,0,0,1,0,0,1288,4814,0
6121,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,323,1044,0
6321,0,0,1,0,24,1,0,2,1,1,1,1,1,1,0,0,0,326,5237,1
3471,0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,355,5731,0
5598,0,0,1,1,51,1,0,2,1,1,1,1,1,1,1,0,1,316,6527,0
2171,0,0,0,0,12,1,0,0,0,0,2,0,0,2,0,0,2,864,210,0
6764,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1003,5442,1
1283,0,0,1,0,70,1,2,1,2,0,2,0,2,2,2,1,2,104,5795,0
5374,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,1106,6009,1
4256,0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,1,0,416,1632,0
1019,0,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,323,3982,0
1326,0,0,1,1,38,0,1,0,2,2,0,2,2,0,1,1,0,705,1769,0
4348,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,315,1477,1
2810,0,1,1,1,62,1,2,1,0,0,2,2,2,2,1,1,0,72,5355,0
5278,0,0,1,1,52,1,2,1,2,0,2,2,2,2,0,1,3,180,4879,0
6677,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,433,3091,0
2528,0,0,0,0,71,1,0,1,0,0,0,0,2,0,0,1,0,1206,5370,1
1206,0,0,0,0,23,1,0,1,0,0,0,0,0,0,0,1,2,1022,1542,0
5409,0,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,1380,1915,1
867,0,0,0,0,45,1,0,2,1,1,1,1,1,1,0,1,3,343,80,0
541,0,0,0,0,3,1,2,0,0,0,0,0,0,2,0,1,3,827,4922,0
1132,0,1,1,0,3,1,2,1,0,0,2,2,2,2,0,1,0,75,261,1
6824,0,1,0,0,63,1,2,1,0,2,0,0,0,0,0,1,1,1213,4376,1
5055,0,1,1,0,49,1,2,2,1,1,1,1,1,1,2,0,1,398,505,0
2962,0,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,3,464,6441,1
4155,0,1,0,0,70,1,2,1,2,2,2,2,2,2,2,1,1,294,6188,0
3259,0,0,0,0,56,1,0,1,0,0,0,0,0,0,0,0,1,1030,3685,0
4562,0,0,1,1,69,1,2,1,2,2,2,2,2,2,2,0,0,257,6066,0
2583,0,1,0,0,53,1,0,0,2,0,2,2,2,0,2,0,0,1016,3419,0
5456,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,1,2,465,3001,1
6099,0,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,390,1363,0
4475,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,2,324,4981,0
2085,0,1,1,0,26,1,2,1,0,0,0,0,2,2,0,1,2,1456,2534,1
2023,0,1,1,0,45,1,2,1,0,2,0,0,0,0,0,1,2,1224,3200,1
5402,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,3,340,1509,0
226,0,0,1,1,25,1,0,0,2,0,2,2,2,2,1,1,3,1227,2198,0
1013,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,670,4140,0
1404,0,0,0,0,29,1,2,2,1,1,1,1,1,1,2,0,0,364,6001,0
2179,0,0,0,0,45,1,0,2,1,1,1,1,1,1,1,0,2,324,6510,0
4480,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,1007,5445,1
3489,0,0,1,0,19,1,2,0,2,2,2,2,2,2,1,1,1,1399,1949,0
1037,0,0,0,0,5,0,1,0,0,0,2,0,2,2,0,0,2,663,5204,0
2256,0,0,0,1,7,1,0,0,2,2,2,2,0,0,1,0,1,944,24,0
6962,0,1,1,0,20,1,0,1,2,0,2,0,2,2,0,1,2,24,2394,1
313,0,1,1,0,45,1,0,1,0,0,0,0,0,0,0,1,2,1006,2954,0
2649,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,1,396,1037,0
2281,0,0,0,0,8,1,2,0,0,0,2,0,0,2,0,1,1,936,84,1
5037,0,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,3,1197,940,1
2547,0,0,0,0,48,0,1,0,2,2,0,2,0,0,2,0,3,531,1589,0
2159,0,0,0,0,7,1,2,2,1,1,1,1,1,1,2,0,0,397,3180,0
3137,0,0,1,1,36,1,2,1,0,2,2,2,2,2,1,1,0,171,3781,0
3967,0,0,1,0,26,1,0,2,1,1,1,1,1,1,1,0,3,319,4862,0
4985,0,0,1,1,70,1,2,0,2,0,2,2,2,2,2,1,0,1265,4941,0
2520,0,0,1,1,28,1,0,0,2,2,2,2,2,2,2,0,3,1294,2452,0
3727,0,0,0,0,23,1,2,1,0,0,0,0,2,2,0,1,2,1523,2516,1
361,0,0,0,0,36,1,0,1,0,2,0,2,2,2,2,1,0,1562,3385,0
5671,0,0,1,0,58,1,2,2,1,1,1,1,1,1,2,0,0,402,995,0
2460,0,0,1,1,43,1,0,2,1,1,1,1,1,1,2,0,3,324,6287,0
5721,0,0,0,0,20,1,0,0,2,2,0,0,0,0,2,0,0,725,900,0
2325,0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,1,2,332,6103,0
1486,0,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,1,764,38,1
282,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,404,2155,0
4934,0,0,1,0,70,1,2,1,2,2,2,0,2,2,2,1,2,202,5892,0
4716,0,0,1,0,63,1,2,0,2,2,2,0,0,0,2,0,0,967,3711,0
4351,0,0,0,0,67,1,0,2,1,1,1,1,1,1,0,0,3,340,904,0
6991,0,0,0,0,71,1,2,1,0,0,0,0,2,2,0,0,0,1505,5901,1
6260,0,0,0,0,5,0,1,0,0,0,2,2,0,0,2,0,3,501,3827,0
2544,0,0,1,0,4,1,2,0,2,0,2,0,2,2,1,0,2,1181,6278,0
685,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,678,4147,0
4478,0,0,0,0,23,1,0,0,0,0,0,0,2,0,0,1,2,747,730,0
3243,0,0,0,0,11,0,1,0,0,2,0,0,0,2,0,1,2,542,5572,0
4083,0,1,1,0,65,1,2,1,0,2,0,0,2,2,0,1,2,4,5411,1
2837,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,343,1616,1
3697,0,0,1,1,26,1,2,1,2,0,0,0,2,0,0,0,2,1389,2509,0
5494,0,0,0,0,71,1,0,1,2,0,0,0,2,0,0,0,2,1298,5302,1
5662,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1024,5506,1
651,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,3,1103,5722,1
2196,0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,0,3,337,3271,0
4606,0,0,1,1,3,1,2,2,1,1,1,1,1,1,2,0,3,396,2596,0
377,0,0,1,0,18,1,2,1,0,0,2,2,2,2,0,1,0,93,2222,1
2216,0,1,0,0,61,1,2,1,2,0,2,2,2,2,0,1,0,168,5581,0
6315,0,0,1,1,43,1,0,0,2,2,2,0,0,2,2,1,1,1021,2815,0
3632,0,0,1,0,17,1,2,1,0,0,2,0,0,0,0,1,3,1197,1525,0
6334,0,0,0,1,64,1,2,1,0,2,0,2,2,2,2,1,2,74,5538,0
5359,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,1,2,442,2514,1
3839,0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,334,2455,0
4700,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,3,626,97,0
1246,0,0,1,1,40,1,2,1,2,2,0,0,2,2,0,1,2,97,4001,0
4899,0,0,0,1,34,1,2,1,0,2,2,0,0,0,0,0,0,1280,2889,1
3694,0,0,1,1,64,1,2,1,2,0,2,2,2,2,2,1,1,164,5603,1
2037,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,1031,5513,0
772,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,331,1492,1
6433,0,0,1,1,54,1,0,2,1,1,1,1,1,1,2,0,1,343,357,0
1674,0,0,1,1,16,1,2,2,1,1,1,1,1,1,2,0,3,398,4990,0
4546,0,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,2,1289,6359,1
4327,0,0,0,0,67,1,0,1,0,0,0,0,0,0,0,1,3,1017,4204,0
3456,0,0,0,0,64,1,2,0,2,0,2,2,2,2,2,1,3,1304,4716,0
4182,0,1,0,0,22,1,2,1,0,0,0,2,2,2,0,0,2,1559,2471,1
3576,0,0,1,1,70,1,2,2,1,1,1,1,1,1,1,1,0,364,1094,0
855,0,0,0,1,59,1,2,1,0,0,2,0,2,2,1,1,2,3,5167,1
2247,0,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,1,326,6134,0
6653,0,0,0,0,21,0,1,0,0,0,2,0,0,0,0,1,3,444,5978,0
6473,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,1480,6420,1
4829,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,609,4392,0
788,0,0,1,1,17,1,2,0,2,2,0,0,2,2,1,0,2,1172,1385,0
3897,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,2,269,6186,0
5846,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,2,1133,2227,0
3631,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,671,4141,1
424,0,0,0,0,2,0,1,0,2,2,2,0,0,0,0,0,0,559,3805,0
392,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,1,2,595,6299,0
6643,0,1,1,0,23,1,0,1,0,2,0,0,0,0,0,1,0,1103,2025,0
4200,0,0,0,0,62,0,1,0,2,0,2,2,2,2,2,0,1,846,3357,0
1459,0,0,0,0,57,1,0,1,0,2,2,0,2,2,2,1,2,1578,4873,0
5074,0,0,0,1,44,1,0,2,1,1,1,1,1,1,1,0,1,322,6373,0
3835,0,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,3,331,4455,0
6858,0,0,1,1,18,1,2,1,0,0,2,0,0,2,0,1,2,1379,2002,1
5459,0,0,1,1,2,1,0,1,0,0,0,0,2,2,0,1,2,1374,6389,0
6302,0,0,0,0,45,1,2,1,0,0,0,0,0,0,0,0,2,1122,3523,1
6747,0,0,1,0,48,0,1,0,2,0,2,0,0,0,1,0,3,502,1561,0
6982,0,0,1,1,70,1,0,0,2,2,2,2,0,2,2,1,2,1098,4390,0
900,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,323,2346,0
5507,0,0,0,0,21,1,0,0,2,2,0,2,0,0,1,1,2,845,1139,0
3716,0,0,1,0,3,1,2,1,0,2,0,0,2,2,0,1,2,38,276,1
5840,0,0,1,1,58,1,0,0,2,0,0,0,0,0,1,1,0,674,2557,0
5309,0,0,1,0,58,1,0,2,1,1,1,1,1,1,2,0,1,338,511,0
1508,0,1,1,1,16,1,0,1,0,2,2,0,0,2,0,1,0,1366,1753,0
6843,0,0,1,0,72,1,2,1,2,2,2,0,0,0,0,0,0,1432,6255,1
4517,0,1,1,0,3,1,2,1,0,0,2,0,2,2,0,1,2,1576,256,1
4219,0,0,0,0,43,1,0,1,0,2,0,0,0,0,1,0,2,1114,3239,0
4597,0,0,0,0,56,1,0,1,0,0,2,2,2,2,0,1,3,1584,4542,1
3292,0,0,0,0,45,0,1,0,0,2,0,0,2,2,0,1,1,699,1929,0
1382,0,0,1,1,41,1,2,2,1,1,1,1,1,1,1,0,3,395,310,0
1638,0,0,1,1,65,1,2,1,0,2,2,0,0,0,2,1,1,1287,4746,0
399,0,0,1,1,16,1,0,2,1,1,1,1,1,1,1,0,3,334,3545,0
882,0,0,0,0,56,1,0,1,0,0,2,0,0,2,0,0,2,1277,4205,1
2710,0,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,1,341,4072,0
5216,0,0,1,0,43,0,1,0,0,2,2,0,0,0,1,0,3,489,1063,1
6109,0,0,0,0,12,1,2,0,0,2,0,0,0,0,0,0,3,746,22,0
6218,0,0,1,1,68,0,1,0,0,2,2,2,2,2,1,1,0,817,3506,0
845,0,0,1,1,7,1,0,2,1,1,1,1,1,1,1,0,3,344,2549,0
542,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,324,1485,0
4187,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,0,338,5611,0
1960,0,0,1,1,27,1,2,1,0,2,2,2,0,0,0,0,1,1369,2492,0
2530,0,0,0,0,67,1,0,1,0,0,2,2,2,2,0,1,2,8,5602,0
5174,0,0,0,0,67,1,0,1,0,0,0,0,2,0,0,1,3,1210,4400,1
4259,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,3,325,4845,1
5193,0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,1,424,1516,0
5281,0,0,1,1,70,1,2,0,2,2,0,2,0,0,2,0,1,964,4033,0
6727,0,1,1,0,5,0,1,0,0,0,0,0,2,2,0,0,2,615,4417,0
3919,0,0,0,0,56,1,2,1,0,0,0,0,2,2,0,1,0,1463,4471,1
3138,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,615,3816,1
6279,0,0,1,1,14,1,0,0,0,0,0,0,0,0,0,1,2,608,6381,0
3229,0,0,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,1476,88,1
2725,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,2,386,3908,0
4137,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,1,335,1956,0
5513,0,1,0,0,64,1,0,1,2,2,0,2,2,0,2,1,0,1444,5011,0
243,0,1,1,0,62,1,0,1,2,2,2,0,0,2,0,0,2,1480,4999,0
4868,0,0,1,0,31,1,2,1,0,0,2,0,2,2,0,1,2,1575,3229,1
1442,0,0,1,1,48,1,0,1,2,0,2,0,2,2,1,0,2,6,4395,0
4709,0,1,0,0,52,1,2,1,2,2,0,0,0,2,0,1,2,1528,4371,0
7017,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,0,346,40,0
1725,0,1,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,1476,1065,0
340,0,1,0,0,26,1,0,0,0,2,0,2,0,0,0,0,0,756,1384,0
4901,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,1105,5723,1
3725,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,1035,5517,1
6974,0,0,1,0,47,1,2,1,0,0,2,0,2,2,1,1,2,1563,4192,0
2785,0,0,0,0,18,1,2,1,0,2,2,2,2,2,2,0,2,167,2436,0
5238,0,0,1,0,27,1,0,0,0,2,0,2,0,0,1,1,1,738,1422,0
6521,0,0,1,1,10,1,2,2,1,1,1,1,1,1,2,0,3,398,3641,0
1766,0,0,1,1,20,1,0,2,1,1,1,1,1,1,1,1,3,344,4804,0
