,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3062,1,1,1,0,17,0,1,0,0,0,2,2,0,0,0,0,3,482,6124,0
5091,1,0,0,0,56,0,1,0,0,2,0,0,0,0,0,1,1,458,1708,1
5326,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,2,333,2488,1
4701,1,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,81,1907,0
370,1,0,1,1,27,1,0,2,1,1,1,1,1,1,1,0,3,345,5456,0
4260,1,0,1,1,37,1,0,0,0,0,2,2,2,2,1,0,2,1075,2678,0
4372,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,336,1609,0
6343,1,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,3,335,5670,0
4319,1,0,0,0,62,1,2,1,2,0,2,2,2,2,1,1,1,188,5598,0
1171,1,0,1,0,57,1,0,1,0,2,0,0,2,2,1,1,2,1480,4646,1
5433,1,0,0,0,51,1,0,1,2,2,0,0,2,2,1,1,3,18,4605,0
6187,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,336,1130,0
874,1,0,0,1,40,1,2,1,0,0,2,0,2,2,2,0,0,1579,3931,0
6098,1,0,1,1,14,1,2,0,2,0,0,0,2,2,1,1,0,1129,985,0
204,1,0,0,0,39,1,0,1,0,0,0,0,0,0,0,0,1,996,2552,0
1641,1,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,0,1341,5058,0
2014,1,0,1,1,5,1,0,0,0,2,2,2,0,0,0,0,0,882,5779,0
4331,1,0,0,0,69,1,2,2,1,1,1,1,1,1,2,0,0,407,1473,0
905,1,1,0,0,72,1,2,1,0,0,2,0,2,2,0,1,2,10,6362,1
4506,1,1,1,0,70,1,2,0,0,2,2,2,2,0,2,0,1,1154,4484,0
1974,1,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,2,1110,6114,1
4794,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,320,3907,0
6241,1,0,0,0,23,1,0,0,0,0,2,0,0,0,0,1,2,663,1186,1
2856,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,683,4226,0
6463,1,0,1,0,55,1,2,0,2,0,0,2,0,2,1,1,3,1001,3490,0
4647,1,0,1,1,34,1,0,0,0,0,0,0,0,0,0,0,3,614,986,0
3331,1,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,330,0,0
5758,1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,339,4021,0
4897,1,0,1,1,7,0,1,0,2,0,0,0,0,0,0,1,0,452,3970,0
546,1,0,1,1,33,1,0,1,0,2,0,0,2,0,0,1,3,1325,2843,1
1900,1,0,1,1,34,1,0,2,1,1,1,1,1,1,2,0,3,331,5825,0
5544,1,0,1,0,55,1,2,1,2,2,2,2,2,0,0,1,2,129,5068,1
1885,1,0,1,1,17,1,0,0,2,2,0,2,0,2,0,1,1,1025,1204,0
6807,1,0,1,1,56,1,0,2,1,1,1,1,1,1,2,1,1,341,136,0
2097,1,0,0,0,72,1,0,1,0,0,2,0,2,2,0,1,2,1473,6069,0
836,1,0,1,1,59,1,0,0,2,0,2,2,0,2,1,0,1,1046,3804,0
6048,1,1,1,0,22,1,2,1,0,0,0,0,2,2,0,1,2,1481,2301,1
5993,1,0,0,0,12,1,0,1,0,2,0,0,0,0,0,0,2,1110,926,0
398,1,1,0,0,27,0,1,0,0,0,2,2,2,2,0,1,2,755,1353,0
2010,1,0,0,0,45,1,2,1,0,0,0,0,0,0,0,1,0,1129,3094,1
6199,1,1,0,0,38,1,0,1,0,0,0,0,2,2,0,1,3,1388,3299,1
1836,1,0,0,0,17,1,0,1,0,0,0,2,2,2,0,1,2,1512,1750,1
475,1,0,0,0,17,1,2,1,0,2,0,0,0,0,0,1,2,1209,1432,1
1651,1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,1186,5962,1
6533,1,1,1,0,21,1,2,1,0,2,0,2,2,2,0,1,2,110,2591,0
5638,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,332,1493,1
7032,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,1126,5776,1
2974,1,0,0,0,21,1,2,1,2,2,0,0,0,2,0,1,1,1482,2310,1
3390,1,0,1,0,52,1,0,2,1,1,1,1,1,1,1,0,1,332,241,0
6954,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,329,2685,0
2813,1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,3,387,1143,0
3586,1,0,0,0,45,0,1,0,2,0,2,2,0,0,0,0,3,546,1862,1
4596,1,0,0,0,10,1,2,1,0,0,2,0,2,0,1,1,1,1389,1106,0
5990,1,0,0,1,30,1,0,1,0,2,0,0,2,2,0,1,2,1486,3047,0
2630,1,0,1,0,60,1,2,1,2,0,0,2,0,0,2,1,1,1292,4478,0
6007,1,0,0,1,33,0,1,0,0,0,2,2,2,2,1,0,0,760,1811,0
1080,1,0,0,0,26,1,0,2,1,1,1,1,1,1,2,1,0,334,5010,0
4283,1,1,1,0,34,1,0,1,0,0,0,0,0,0,0,1,2,1023,2428,0
2452,1,1,0,0,7,1,2,1,0,0,0,0,0,0,0,1,1,1095,263,1
1929,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,1,2,1225,6056,0
4952,1,0,0,0,12,1,0,1,2,2,0,0,2,2,0,0,2,4,1585,0
697,1,0,1,1,23,1,0,0,0,0,2,0,0,0,0,1,2,683,1168,1
1124,1,0,0,0,4,1,0,0,0,2,0,0,0,0,0,1,0,661,4861,0
3895,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,0,379,738,0
1778,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,1,391,1425,0
2634,1,0,1,0,1,1,0,1,0,0,0,2,2,0,0,1,2,1295,6178,1
6713,1,1,0,0,65,1,2,1,0,2,2,0,0,2,0,1,2,1510,5209,0
5850,1,1,0,0,13,1,0,1,0,0,0,0,0,0,0,0,1,1044,704,1
1428,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,689,4228,1
6916,1,0,0,1,39,1,0,2,1,1,1,1,1,1,2,0,0,324,6096,0
5195,1,0,0,0,70,1,0,0,2,2,2,2,2,0,2,1,0,1113,4460,0
448,1,0,1,1,71,1,0,1,0,0,2,0,2,2,0,1,2,1487,5819,0
5911,1,0,1,0,67,0,1,0,2,2,0,0,0,0,0,0,3,481,2216,0
1284,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,330,349,0
5609,1,0,1,0,22,1,2,1,0,2,0,0,0,0,0,1,0,1207,1904,1
22,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,336,1609,1
2066,1,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,392,932,0
1653,1,0,1,0,54,1,0,2,1,1,1,1,1,1,2,0,3,348,346,0
702,1,0,0,0,22,1,2,1,0,0,0,0,0,2,0,1,2,1297,2177,0
5090,1,1,1,0,67,1,2,1,2,2,0,0,0,2,0,1,1,1486,5335,1
2743,1,0,1,0,64,1,0,1,2,2,2,2,2,2,2,1,2,206,5679,0
1376,1,0,0,0,45,1,0,0,0,0,2,0,2,2,1,1,3,1019,3002,1
2468,1,0,1,0,34,0,1,0,0,2,0,0,2,2,0,1,2,651,1635,1
3754,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,334,1607,0
460,1,0,0,1,56,1,0,2,1,1,1,1,1,1,0,0,3,326,6,0
4183,1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,3,474,2862,0
4082,1,0,1,0,44,1,2,0,2,0,2,2,2,2,1,0,2,1286,3468,1
3678,1,0,1,1,8,1,2,0,2,2,0,2,2,2,0,0,2,1297,726,0
4308,1,0,0,0,18,1,0,1,0,0,0,0,0,0,0,0,2,1014,1235,0
3537,1,0,1,1,18,1,0,0,0,2,2,0,0,0,1,0,3,736,644,0
2581,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,1,333,1587,0
1368,1,0,0,0,50,1,0,1,2,0,2,2,0,0,1,0,2,1287,3803,0
6346,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,665,4138,1
597,1,0,0,0,34,1,2,0,0,0,0,2,0,2,0,0,3,943,2006,0
5717,1,1,1,0,66,0,1,0,2,2,0,0,2,2,2,0,1,794,3377,0
6631,1,0,1,0,18,1,2,0,0,0,2,0,0,0,0,0,1,774,741,0
5257,1,1,0,0,31,1,2,1,0,0,2,0,2,2,0,1,2,22,3221,1
3468,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,327,1488,0
4487,1,0,1,1,34,1,2,2,1,1,1,1,1,1,1,0,1,378,5664,0
2990,1,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,3,478,2577,1
5223,1,0,1,0,58,1,2,2,1,1,1,1,1,1,2,0,0,405,968,0
5148,1,0,1,0,62,1,2,1,2,2,2,0,2,0,2,1,2,1572,5125,0
4066,1,0,0,0,52,1,2,0,2,2,0,2,0,0,1,1,0,925,3163,0
3988,1,0,0,0,47,1,2,0,2,2,2,2,2,0,1,1,1,1227,3519,0
6803,1,0,1,1,38,1,2,1,2,0,2,2,0,0,1,1,1,1422,3427,0
5444,1,0,1,0,40,1,2,1,0,2,2,0,2,2,0,1,0,147,4124,0
4040,1,0,1,1,55,0,1,0,2,0,2,0,0,0,1,0,3,490,1588,0
2230,1,0,1,1,40,1,0,2,1,1,1,1,1,1,2,0,3,340,6387,0
5133,1,1,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,79,2082,1
2320,1,0,1,1,60,1,2,0,2,2,2,2,2,2,2,1,1,1385,4631,0
521,1,1,1,0,22,1,2,0,0,0,0,0,0,0,0,1,2,712,819,0
522,1,0,1,1,51,1,2,1,0,0,0,0,0,2,0,0,0,1309,3991,0
5665,1,0,0,0,28,0,1,0,0,0,0,0,0,0,0,1,0,397,6218,0
6353,1,0,1,0,2,1,0,0,2,0,0,2,0,0,0,1,1,762,4691,0
780,1,0,1,1,69,1,0,0,0,2,0,2,2,2,2,1,1,1079,4332,0
6841,1,0,0,0,45,1,0,0,2,0,0,2,0,0,0,1,3,778,2315,0
6418,1,0,1,0,25,1,2,0,0,0,2,2,2,2,1,1,3,1190,2133,0
5242,1,0,0,0,13,1,2,1,0,0,2,0,2,0,0,1,2,1371,1288,1
369,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,229,6074,0
4214,1,0,0,0,34,1,2,1,0,2,0,0,0,2,0,1,2,1398,3171,1
4935,1,1,1,0,40,1,2,2,1,1,1,1,1,1,1,0,1,390,325,0
6826,1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,1,1,347,6133,0
1613,1,0,0,0,28,1,0,2,1,1,1,1,1,1,0,0,3,327,5347,0
962,1,1,1,0,71,1,0,0,2,0,0,0,2,0,0,0,0,865,4577,0
6603,1,0,1,0,6,1,2,0,0,0,0,2,2,0,0,1,1,961,6499,0
359,1,0,1,1,37,1,2,1,2,0,0,0,2,2,1,0,2,1533,3433,0
5944,1,0,0,0,4,1,0,0,2,0,0,2,0,0,0,0,3,796,5231,1
2567,1,0,1,0,57,1,2,1,0,2,2,0,2,0,0,1,2,1507,4741,1
3423,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,692,4231,1
6470,1,0,1,1,71,1,0,0,0,0,0,0,0,0,1,1,3,579,2985,0
3562,1,1,0,0,45,1,2,1,0,2,0,0,0,2,0,1,2,1393,4251,1
6660,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1002,5441,1
4649,1,0,1,0,70,1,2,1,2,2,0,2,2,2,2,1,1,168,5945,0
365,1,0,0,0,45,1,0,1,0,0,2,0,2,2,0,0,0,1521,4173,1
4919,1,0,1,0,68,0,1,0,2,0,2,2,0,0,2,1,1,532,2342,0
147,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,622,3821,1
6183,1,0,1,1,39,0,1,0,0,0,2,2,2,2,1,1,2,749,1952,0
3088,1,0,1,1,41,1,0,0,2,0,2,2,2,2,2,0,3,1224,3290,0
5551,1,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,1,325,3082,0
407,1,1,1,1,26,1,0,1,0,2,0,0,2,2,0,1,3,1471,2469,0
6499,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,339,1612,0
3271,1,1,1,0,4,1,2,1,0,2,0,0,2,2,0,1,2,26,401,1
1031,1,0,1,1,20,1,2,0,0,0,0,2,2,2,0,0,0,1050,1559,0
4600,1,0,1,1,52,1,2,1,2,2,2,2,2,2,2,0,3,275,5245,0
3926,1,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,3,489,3278,0
78,1,1,0,0,24,1,0,0,2,2,0,0,2,2,0,1,2,1106,1742,0
5204,1,1,1,0,32,0,1,0,0,0,0,0,0,0,0,1,2,393,6457,0
2279,1,1,0,0,70,1,2,2,1,1,1,1,1,1,2,1,1,398,1324,0
4095,1,0,0,0,23,1,0,1,2,0,0,2,0,0,0,1,3,1248,1759,0
4575,1,0,0,0,34,1,2,2,1,1,1,1,1,1,0,0,3,401,23,0
6176,1,0,0,0,38,1,2,1,0,2,0,0,0,0,0,1,2,1161,2921,1
6925,1,0,1,0,7,1,0,2,1,1,1,1,1,1,1,0,3,309,2545,0
2672,1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,0,0,335,4654,0
6438,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,1099,5719,1
4747,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,0,345,5791,0
3493,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,637,6268,0
6999,1,0,0,0,23,0,1,0,2,2,0,0,0,0,0,1,3,502,118,1
5445,1,0,1,1,59,1,2,1,0,0,2,0,2,0,2,1,1,1379,4502,0
2355,1,0,1,1,64,1,0,0,2,2,0,0,0,0,2,1,0,747,3284,0
2442,1,1,0,0,67,1,2,1,0,0,0,0,2,0,0,1,2,1295,4536,1
5472,1,0,1,1,17,1,2,0,2,0,0,2,2,2,0,0,0,1224,1522,0
464,1,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,0,277,6181,0
163,1,0,0,0,49,1,2,0,0,2,2,2,0,2,2,1,0,1089,3383,0
6091,1,1,1,0,12,1,2,1,0,0,0,0,2,0,0,1,3,1336,1006,1
2009,1,0,1,1,68,1,2,0,2,2,2,2,2,0,2,1,0,1189,4736,0
3084,1,0,0,0,72,1,0,2,1,1,1,1,1,1,1,1,3,336,1104,0
2293,1,0,1,0,70,1,2,0,0,2,2,2,2,2,2,0,0,1318,5019,0
4481,1,0,1,0,37,0,1,0,2,0,0,0,2,0,0,1,0,549,1098,0
1764,1,0,1,1,60,1,2,0,2,0,2,2,0,2,2,0,3,1125,3958,0
1549,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,626,3825,1
3029,1,0,1,1,16,1,2,0,0,0,0,0,0,0,1,1,1,648,129,1
2044,1,0,0,0,67,1,0,2,1,1,1,1,1,1,1,0,3,323,513,0
767,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,0,341,2389,0
5849,1,0,1,0,60,1,0,2,1,1,1,1,1,1,2,1,0,332,430,0
819,1,0,1,0,68,1,2,1,2,2,0,2,0,0,2,1,1,1357,4903,0
1403,1,0,0,0,71,1,0,0,0,0,0,0,2,2,0,1,2,956,4534,0
2148,1,0,0,1,56,1,0,2,1,1,1,1,1,1,0,0,3,324,513,0
6771,1,0,1,1,25,1,0,2,1,1,1,1,1,1,0,1,2,346,5530,0
3565,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,695,4234,1
6288,1,0,0,0,12,1,2,1,0,2,0,0,0,0,0,1,2,1193,834,0
1179,1,1,1,0,38,1,2,1,0,2,0,2,2,0,0,1,2,1478,3378,0
4244,1,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,1,328,6230,0
4793,1,0,1,0,44,1,0,1,0,0,2,2,2,2,1,1,1,1570,4175,0
2130,1,0,0,0,47,1,2,1,2,2,0,0,2,0,1,1,2,1488,4083,1
456,1,0,1,1,21,1,0,1,0,2,2,2,2,0,1,0,0,1451,2403,0
1950,1,0,1,0,62,1,2,1,0,2,0,0,2,0,0,1,0,1434,4872,1
689,1,0,0,0,47,1,2,1,0,0,0,0,0,2,0,0,0,1267,3543,0
5561,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,346,1619,0
1953,1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,1118,5770,1
4349,1,1,1,0,1,1,2,1,2,0,0,0,0,0,0,1,2,1210,6018,1
1884,1,0,0,0,20,1,0,0,2,2,0,0,0,0,1,0,0,772,876,0
6339,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,678,4147,1
2494,1,0,0,0,29,1,2,1,0,0,0,0,0,0,0,0,1,1118,2284,1
3036,1,0,0,0,64,0,1,0,2,0,2,2,2,0,1,1,0,667,2886,0
3603,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,3,626,6055,1
3724,1,0,1,1,59,1,2,2,1,1,1,1,1,1,1,0,0,392,875,0
3679,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,335,1608,1
5620,1,0,1,0,70,1,2,1,0,2,2,0,2,2,2,1,0,90,5758,0
6749,1,0,1,0,68,1,2,0,2,2,2,2,2,0,1,0,0,1192,4590,0
4823,1,0,0,0,1,1,0,0,2,0,0,2,0,0,0,1,2,742,4434,1
2964,1,0,1,0,17,1,2,0,2,0,0,2,0,0,1,1,2,816,633,0
2529,1,1,0,0,40,1,0,0,2,0,2,0,0,2,1,0,1,894,2420,1
1048,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,329,4720,0
237,1,0,1,0,10,1,2,1,0,0,0,0,0,0,0,1,2,1075,561,0
1133,1,0,0,1,12,1,0,2,1,1,1,1,1,1,0,0,3,318,4049,0
5824,1,0,1,1,63,1,2,0,0,2,2,0,2,2,2,0,0,1201,4388,0
2978,1,0,0,0,17,1,0,1,0,2,2,2,0,0,0,1,2,1318,1737,0
5572,1,0,1,0,68,1,2,0,2,0,2,2,0,2,2,1,1,1107,4446,0
5406,1,0,1,1,69,1,2,1,2,0,0,0,2,2,2,1,2,1534,5459,0
4743,1,0,1,0,52,1,2,0,0,2,2,0,0,0,2,0,1,837,2937,0
4073,1,0,1,1,6,1,0,0,2,2,0,0,2,0,0,1,2,941,6413,1
6047,1,0,1,0,5,1,2,0,2,0,0,0,0,2,0,1,2,949,6332,0
1826,1,0,1,0,62,1,2,1,0,2,0,0,0,2,0,1,2,1410,4868,0
593,1,0,0,0,24,1,0,1,2,2,2,0,0,0,0,1,1,1285,2085,0
560,1,0,1,0,52,1,2,1,0,2,0,2,2,2,1,1,2,138,4936,0
4942,1,0,1,1,34,1,2,0,0,0,0,0,0,0,0,1,2,698,1885,1
4437,1,0,1,0,57,1,2,1,0,0,2,0,2,2,2,0,1,23,4958,0
405,1,0,0,0,70,1,0,2,1,1,1,1,1,1,2,1,1,329,862,0
261,1,1,0,0,5,1,2,1,0,2,2,0,2,2,0,1,2,132,660,1
1689,1,0,1,1,67,0,1,0,2,2,2,0,2,2,0,0,3,825,3936,0
2496,1,0,0,0,10,1,0,2,1,1,1,1,1,1,2,0,1,334,3319,0
6709,1,0,1,0,46,1,2,1,0,0,0,2,2,2,1,0,2,1573,4279,0
1601,1,0,1,0,41,1,2,1,0,2,2,0,2,0,1,1,2,1485,3672,0
4576,1,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,2,328,2720,0
1523,1,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0,3,580,2906,0
6246,1,0,0,0,50,1,0,0,2,2,0,0,2,0,2,1,0,938,3048,0
6947,1,0,1,1,65,1,2,1,0,2,0,0,2,2,1,1,1,21,5358,0
5703,1,1,0,0,70,1,2,2,1,1,1,1,1,1,2,0,0,404,1356,0
6966,1,0,0,1,46,0,1,0,2,2,0,0,2,0,1,1,0,575,1838,0
6934,1,0,1,0,69,1,2,1,0,2,0,2,2,2,2,1,1,77,5699,0
2562,1,0,1,1,63,0,1,0,0,0,0,2,2,2,2,0,0,691,2919,0
6453,1,1,1,0,42,1,2,1,0,0,2,0,2,2,0,1,2,1,4115,1
3083,1,0,1,1,57,1,2,2,1,1,1,1,1,1,1,0,1,375,920,0
6484,1,0,0,0,31,1,2,0,2,2,2,2,2,2,1,1,0,1409,2914,0
2102,1,0,0,1,10,1,2,1,0,0,2,0,0,0,0,1,1,1215,743,0
632,1,0,1,1,70,1,2,0,2,2,2,2,2,2,2,0,1,1394,5242,0
2665,1,1,1,0,27,1,0,1,2,2,0,2,0,2,1,1,2,1463,2655,0
5097,1,0,0,0,29,1,2,1,2,2,2,2,0,0,0,1,3,1526,2949,0
5165,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1012,5449,1
4987,1,0,1,0,69,1,2,2,1,1,1,1,1,1,2,0,0,385,1239,0
2334,1,1,1,0,8,1,2,1,0,0,0,0,2,0,0,1,1,1300,715,0
6238,1,1,1,0,50,1,2,1,0,0,0,0,0,0,0,0,0,1091,3354,0
4211,1,1,0,0,17,1,2,1,0,2,2,0,2,2,0,1,1,54,2142,1
2401,1,1,0,1,3,1,0,0,0,2,0,2,0,0,0,1,2,754,4920,0
1232,1,0,1,1,28,1,0,1,0,0,0,0,2,0,0,0,2,1170,2219,1
5818,1,0,0,0,62,1,2,1,0,2,2,0,2,2,2,0,1,96,5282,0
4153,1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,0,3,339,4876,0
5239,1,0,1,1,65,1,0,1,0,2,2,2,2,2,1,0,1,109,5680,0
3061,1,1,0,0,16,1,2,1,0,2,2,0,2,2,0,1,2,122,2131,1
6018,1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,3,340,5435,0
6967,1,1,0,0,18,1,2,1,0,2,0,0,2,0,0,1,2,1387,1816,1
1735,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,0,0,254,6067,0
2823,1,0,1,0,33,1,0,2,1,1,1,1,1,1,2,1,0,342,5976,0
5365,1,0,0,1,59,1,0,2,1,1,1,1,1,1,2,0,0,333,457,0
4819,1,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,0,328,101,1
2564,1,0,0,0,10,1,2,0,0,0,2,2,2,2,1,1,1,1244,788,1
5929,1,1,1,0,59,1,2,1,2,2,2,0,0,0,0,1,2,1379,4653,0
707,1,1,0,0,20,1,2,1,0,2,0,2,2,2,1,1,0,87,2559,0
6009,1,1,1,0,49,1,2,1,0,2,2,0,2,2,0,1,2,71,4552,1
72,1,1,1,1,61,1,2,1,2,0,2,2,2,2,2,1,0,217,5563,0
1190,1,0,0,0,32,1,2,1,2,2,0,0,2,2,1,1,2,91,3326,0
1125,1,1,1,0,33,1,2,1,0,2,2,0,2,2,0,1,2,107,3646,1
1241,1,0,0,0,24,1,2,0,2,0,0,0,0,2,0,1,3,922,1464,0
3729,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,1,1,334,372,0
4358,1,0,1,1,5,1,0,0,0,0,0,0,2,2,1,1,2,927,6279,0
1343,1,0,1,1,61,1,0,0,2,0,2,0,2,2,1,1,1,1073,3966,0
7024,1,0,1,0,39,1,2,1,2,0,2,0,0,0,0,1,1,1295,3135,0
1100,1,0,0,1,7,1,2,2,1,1,1,1,1,1,0,1,2,392,2816,0
4954,1,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,1414,6327,1
649,1,1,0,0,17,1,0,1,0,0,0,0,0,0,0,0,1,1019,1240,0
5370,1,0,1,1,8,1,2,1,0,0,2,0,2,0,0,1,0,1413,820,0
2852,1,0,1,0,63,1,0,0,2,2,2,2,2,2,2,1,0,1317,4630,0
3503,1,0,0,0,63,1,2,1,0,2,0,2,2,2,1,1,2,79,5418,0
5086,1,0,0,0,40,1,0,2,1,1,1,1,1,1,1,1,2,341,6398,1
630,1,1,1,1,38,1,2,1,0,2,2,2,2,2,0,1,0,202,3965,1
4768,1,1,1,1,69,1,0,2,1,1,1,1,1,1,2,0,1,329,702,0
1249,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,610,3811,1
5812,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,1039,5564,1
4676,1,0,0,1,11,1,0,2,1,1,1,1,1,1,0,1,2,333,3234,0
1462,1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,3,333,5293,0
3040,1,0,1,0,69,1,2,1,0,2,2,2,2,2,2,1,1,162,5864,1
3273,1,0,0,0,27,1,0,1,0,0,0,0,0,0,0,0,2,984,1789,1
3683,1,0,1,0,69,1,0,0,2,0,0,2,0,0,2,0,0,753,3244,0
1072,1,0,0,0,15,0,1,0,0,0,2,2,2,2,2,0,0,798,560,0
2631,1,1,1,0,67,1,2,1,0,0,2,0,2,2,0,1,2,1570,5289,1
1660,1,0,1,0,42,1,2,2,1,1,1,1,1,1,0,0,2,404,268,0
2425,1,0,0,0,19,1,0,2,1,1,1,1,1,1,0,1,2,339,4306,0
5935,1,1,0,0,5,1,0,0,0,2,0,0,2,0,0,1,2,845,5948,0
5345,1,0,0,0,19,1,0,1,0,2,2,0,2,0,0,0,2,1393,1970,1
3097,1,0,0,1,12,1,0,2,1,1,1,1,1,1,0,0,3,341,3590,0
6681,1,1,0,0,23,1,2,1,0,0,2,0,2,0,0,0,2,1418,2493,1
4998,1,1,0,0,59,1,2,1,0,2,2,2,2,2,1,1,0,202,5547,0
1845,1,0,0,0,66,0,1,0,0,2,2,0,0,0,1,1,0,508,2138,0
1798,1,0,0,0,29,1,2,2,1,1,1,1,1,1,1,0,0,419,6454,0
3957,1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,2,48,5087,0
2359,1,0,1,0,27,1,2,0,2,2,2,0,2,0,0,1,0,1067,2097,0
5212,1,0,1,1,70,0,1,0,2,2,2,0,0,0,2,0,1,523,2400,0
3416,1,0,0,1,4,1,0,0,2,0,0,0,2,2,0,1,3,1016,6163,0
2137,1,0,1,1,4,1,2,2,1,1,1,1,1,1,2,1,0,404,2719,0
1692,1,0,1,1,33,0,1,0,0,0,0,0,0,0,1,1,1,401,6436,0
5189,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,749,4486,0
5606,1,0,0,1,7,1,0,0,0,0,2,2,0,0,1,0,1,767,6248,0
372,1,0,0,1,17,0,1,0,2,0,0,2,0,0,2,0,3,508,6136,0
5405,1,0,0,1,28,1,2,1,2,2,0,0,2,2,1,1,2,70,3004,0
714,1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,3,404,1212,0
6214,1,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,3,334,6191,0
406,1,0,1,1,57,1,2,1,2,0,2,0,2,0,1,1,0,1500,4792,0
20,1,1,0,0,1,0,1,0,0,0,2,0,0,2,0,1,2,541,3340,1
1004,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,3,333,3565,0
2411,1,0,0,1,57,1,2,0,2,0,2,2,2,2,2,1,2,1298,4216,0
5655,1,0,0,0,62,1,2,2,1,1,1,1,1,1,2,1,0,398,1230,0
2830,1,0,0,0,57,1,0,0,2,2,2,0,0,0,2,0,2,875,3142,0
11,1,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,1,312,2836,0
4760,1,0,1,1,63,1,0,0,2,2,2,2,2,0,1,1,2,1113,4246,0
